0.00_343.98_997.00_581.42_136.34_997.00 0.732 0.263 2.782 0/0
0.00_182.97_588.29_997.00_246.60_0.00 0.731 0.274 2.667 0/0
888.86_997.00_314.81_0.00_0.00_217.96 0.730 0.264 2.761 0/0
750.81_0.00_997.00_185.98_0.00_288.66 0.737 0.278 2.654 0/0
0.00_143.23_388.62_997.00_615.37_0.00 0.731 0.266 2.753 0/0
791.39_0.00_0.00_777.26_997.00_270.04 0.730 0.265 2.755 0/0
0.00_148.45_841.85_997.00_353.92_0.00 0.730 0.264 2.760 0/0
0.00_698.52_997.00_779.45_953.96_997.00 0.730 0.264 2.767 0/0
808.49_0.00_0.00_221.78_997.00_124.00 0.732 0.269 2.727 0/0
997.00_486.71_846.14_997.00_529.28_0.00 0.733 0.272 2.696 0/0
997.00_701.07_706.11_0.00_0.00_799.06 0.731 0.267 2.743 0/0
523.51_0.00_0.00_498.97_997.00_318.86 0.731 0.266 2.746 0/0
593.33_0.00_0.00_969.40_997.00_731.81 0.729 0.263 2.772 0/0
805.13_0.00_0.00_493.48_997.00_254.15 0.731 0.267 2.741 0/0
632.35_997.00_203.69_0.00_0.00_970.96 0.730 0.264 2.763 0/0
528.90_997.00_0.00_624.26_997.00_907.38 0.732 0.271 2.700 0/0
743.86_0.00_997.00_507.00_0.00_575.70 0.735 0.266 2.762 0/0
112.42_0.00_997.00_227.09_0.00_557.55 0.731 0.266 2.751 0/0
0.00_155.05_53.84_997.00_589.11_0.00 0.732 0.267 2.737 0/0
0.00_829.34_997.00_899.93_678.35_997.00 0.729 0.264 2.767 0/0
0.00_150.89_623.92_997.00_271.06_0.00 0.733 0.264 2.774 0/0
130.79_0.00_842.94_997.00_0.00_654.30 0.730 0.268 2.726 0/0
997.00_968.33_0.00_476.40_356.83_997.00 0.730 0.264 2.767 0/0
997.00_849.19_515.40_0.00_0.00_973.47 0.730 0.265 2.759 0/0
202.27_0.00_997.00_254.14_0.00_337.93 0.732 0.268 2.730 0/0
0.00_331.52_997.00_620.97_850.78_0.00 0.729 0.264 2.760 0/0
713.28_997.00_87.24_0.00_997.00_635.82 0.730 0.264 2.766 0/0
372.33_0.00_0.00_431.38_997.00_674.46 0.730 0.264 2.762 0/0
997.00_556.96_611.24_997.00_909.32_0.00 0.731 0.266 2.747 0/0
833.84_997.00_0.00_745.63_997.00_990.93 0.732 0.270 2.715 0/0
0.00_751.43_552.43_0.00_162.95_997.00 0.736 0.264 2.787 0/0
0.00_8.08_798.68_997.00_997.00_57.84 0.731 0.268 2.729 0/0
145.05_997.00_718.47_0.00_997.00_759.42 0.732 0.264 2.767 0/0
16.99_997.00_0.00_55.40_997.00_812.77 0.730 0.264 2.762 0/0
474.01_997.00_640.82_0.00_0.00_430.24 0.729 0.264 2.767 0/0
997.00_265.57_723.39_0.00_0.00_804.15 0.732 0.270 2.713 0/0
997.00_724.55_84.67_0.00_0.00_637.18 0.730 0.264 2.766 0/0
52.54_997.00_810.94_0.00_997.00_594.09 0.730 0.264 2.767 0/0
498.76_997.00_997.00_609.48_77.93_0.00 0.733 0.270 2.719 0/0
0.00_473.80_997.00_947.58_814.28_997.00 0.729 0.263 2.769 0/0
997.00_246.45_757.81_997.00_95.71_0.00 0.731 0.266 2.751 0/0
0.00_284.38_852.14_997.00_406.24_0.00 0.730 0.265 2.758 0/0
0.00_396.63_912.07_0.00_997.00_329.01 0.730 0.264 2.769 0/0
744.37_0.00_997.00_833.15_0.00_80.88 0.731 0.266 2.747 0/0
387.28_997.00_997.00_620.93_717.26_0.00 0.736 0.270 2.726 0/0
997.00_932.35_0.00_480.70_915.40_0.00 0.730 0.269 2.709 0/0
0.00_94.28_942.78_0.00_870.75_997.00 0.735 0.265 2.775 0/0
840.22_997.00_997.00_89.20_0.00_583.83 0.731 0.265 2.758 0/0
870.77_997.00_365.61_0.00_997.00_780.95 0.732 0.264 2.770 0/0
746.51_0.00_997.00_189.15_0.00_50.54 0.737 0.277 2.658 0/0
0.00_977.04_227.53_997.00_997.00_248.32 0.757 0.307 2.468 0/0
0.00_164.66_777.86_0.00_796.69_997.00 0.733 0.271 2.708 0/0
997.00_38.00_211.33_997.00_0.00_426.99 0.731 0.265 2.762 0/0
997.00_664.77_514.17_997.00_0.00_101.32 0.737 0.271 2.713 0/0
997.00_102.87_561.08_997.00_678.47_0.00 0.730 0.267 2.732 0/0
0.00_302.35_997.00_373.03_744.95_997.00 0.730 0.263 2.770 0/0
814.75_997.00_216.67_0.00_0.00_282.07 0.730 0.264 2.762 0/0
477.11_0.00_0.00_40.01_997.00_45.24 0.746 0.289 2.580 0/0
17.01_997.00_997.00_306.99_74.55_0.00 0.735 0.267 2.757 0/0
0.00_547.04_997.00_962.68_735.33_997.00 0.732 0.264 2.780 0/0
423.51_997.00_34.39_0.00_997.00_838.97 0.730 0.264 2.766 0/0
230.06_997.00_0.00_335.34_2.32_0.00 0.731 0.268 2.725 0/0
577.53_997.00_721.42_0.00_997.00_182.38 0.730 0.264 2.765 0/0
712.34_0.00_574.98_997.00_0.00_905.84 0.732 0.263 2.781 0/0
377.84_997.00_997.00_377.62_411.80_0.00 0.731 0.273 2.680 0/0
997.00_661.90_25.22_0.00_0.00_670.04 0.730 0.263 2.771 0/0
997.00_165.18_180.62_0.00_0.00_926.86 0.733 0.269 2.723 0/0
166.39_997.00_997.00_853.65_0.00_358.11 0.732 0.270 2.707 0/0
