618.03_0.00_94.60_997.00_997.00_22.80_0.00_710.40_553.96_997.00 25.978 14.939 1.739 0/0
585.56_0.00_174.57_997.00_0.00_726.97_997.00_976.15_960.72_997.00 26.206 14.530 1.804 0/0
0.00_23.67_668.97_0.00_997.00_543.26_794.20_997.00_0.00_99.13 25.475 15.181 1.678 0/0
328.56_0.00_0.00_702.15_495.72_997.00_997.00_845.21_517.10_0.00 25.126 13.967 1.799 0/0
527.41_997.00_880.98_0.00_0.00_556.12_997.00_706.88_439.45_997.00 25.576 14.257 1.794 0/0
997.00_264.22_0.00_236.40_552.67_0.00_81.79_997.00_997.00_437.96 25.291 14.742 1.716 0/0
654.00_997.00_997.00_589.60_616.02_0.00_0.00_872.58_120.85_997.00 25.657 14.502 1.769 0/0
651.61_997.00_997.00_985.96_0.00_137.14_697.01_0.00_997.00_241.30 24.804 14.086 1.761 0/0
420.86_997.00_997.00_2.88_977.67_0.00_0.00_70.26_997.00_50.59 25.814 15.608 1.654 0/0
534.25_0.00_0.00_516.76_997.00_418.58_599.39_997.00_136.22_0.00 24.534 14.215 1.726 0/0
160.02_0.00_997.00_804.32_349.55_997.00_0.00_143.82_651.33_997.00 26.743 15.461 1.730 0/0
997.00_822.24_906.66_997.00_0.00_985.34_633.66_0.00_0.00_587.14 25.218 14.068 1.793 0/0
992.77_997.00_0.00_168.84_214.17_0.00_997.00_540.10_534.61_997.00 25.306 14.327 1.766 0/0
614.94_997.00_0.00_119.98_569.73_0.00_997.00_216.83_147.27_997.00 24.441 14.074 1.737 0/0
0.00_659.46_997.00_572.26_423.92_0.00_848.80_997.00_0.00_9.78 24.806 13.986 1.774 0/0
119.51_997.00_997.00_747.85_67.91_0.00_0.00_153.26_290.30_997.00 26.378 15.001 1.758 0/0
997.00_485.51_862.89_997.00_0.00_775.34_983.39_0.00_883.43_997.00 25.572 14.389 1.777 0/0
0.00_428.65_896.24_0.00_237.03_997.00_997.00_117.34_581.74_997.00 25.124 14.324 1.754 0/0
197.78_0.00_0.00_288.30_997.00_851.24_30.52_997.00_997.00_862.72 26.160 14.694 1.780 0/0
0.00_200.39_997.00_80.78_468.28_0.00_562.67_997.00_0.00_988.26 24.536 14.094 1.741 0/0
183.46_0.00_0.00_365.51_997.00_54.67_796.58_997.00_0.00_520.73 24.850 14.717 1.688 0/0
