0.00_969.87_997.00_715.02_185.03_0.00_988.97_997.00 18.844 7.392 2.549 0/0
106.20_0.00_298.00_997.00_997.00_231.77_0.00_205.85 18.214 7.585 2.401 0/0
0.00_803.48_963.52_997.00_997.00_721.28_625.72_0.00 18.027 8.156 2.210 0/0
0.00_844.61_997.00_857.28_554.27_0.00_77.36_997.00 19.213 7.495 2.563 0/0
0.00_244.61_935.37_0.00_997.00_926.98_929.19_997.00 18.621 7.508 2.480 0/0
997.00_946.17_0.00_523.14_529.22_997.00_636.74_0.00 19.635 10.742 1.828 0/0
0.00_669.95_959.71_997.00_997.00_952.62_396.14_0.00 18.862 8.978 2.101 0/0
535.76_997.00_0.00_180.40_503.22_0.00_997.00_423.57 18.150 7.901 2.297 0/0
529.56_997.00_0.00_684.34_997.00_585.81_172.47_0.00 18.443 8.829 2.089 0/0
700.81_0.00_997.00_806.26_0.00_969.09_210.81_997.00 20.014 7.816 2.561 0/0
0.00_167.60_200.96_997.00_997.00_83.31_726.86_0.00 20.045 7.811 2.566 0/0
361.53_997.00_166.91_0.00_0.00_346.51_997.00_949.94 18.787 9.202 2.042 0/0
747.16_997.00_0.00_295.64_997.00_232.86_569.03_0.00 18.775 7.390 2.541 0/0
0.00_531.91_150.02_0.00_997.00_773.15_78.47_997.00 17.509 7.751 2.259 0/0
871.09_997.00_997.00_873.14_0.00_77.24_253.80_0.00 18.539 9.808 1.890 0/0
0.00_913.77_335.95_0.00_997.00_417.54_279.27_997.00 18.263 7.773 2.349 0/0
997.00_92.27_50.33_997.00_0.00_937.74_337.35_0.00 19.975 10.604 1.884 0/0
997.00_947.27_839.59_997.00_148.06_0.00_0.00_131.97 19.486 10.846 1.797 0/0
635.79_997.00_0.00_525.05_997.00_964.82_744.49_0.00 19.930 10.999 1.812 0/0
997.00_184.38_959.38_997.00_532.22_0.00_0.00_951.81 17.898 8.298 2.157 0/0
844.05_997.00_0.00_574.23_997.00_599.89_603.44_0.00 17.171 7.681 2.236 0/0
335.26_0.00_0.00_676.20_997.00_706.99_918.74_997.00 18.869 7.695 2.452 0/0
997.00_693.98_850.89_0.00_278.37_997.00_0.00_736.92 18.976 8.454 2.245 0/0
889.79_0.00_0.00_101.92_997.00_905.09_908.29_997.00 19.717 8.207 2.402 0/0
981.44_0.00_997.00_439.09_78.13_997.00_0.00_819.32 18.066 8.858 2.040 0/0
997.00_16.23_38.44_0.00_467.71_997.00_0.00_320.20 18.675 7.646 2.442 0/0
0.00_891.91_997.00_609.86_792.11_997.00_146.04_0.00 18.859 8.889 2.122 0/0
880.04_997.00_997.00_402.93_0.00_748.55_910.26_0.00 18.056 8.113 2.226 0/0
997.00_887.37_128.46_997.00_712.83_0.00_0.00_427.06 18.779 7.598 2.472 0/0
0.00_278.53_552.19_0.00_997.00_749.88_189.68_997.00 18.060 8.148 2.217 0/0
0.00_678.03_24.69_0.00_73.03_997.00_997.00_830.18 20.132 10.930 1.842 0/0
0.00_299.67_592.71_997.00_997.00_846.65_910.86_0.00 18.694 9.638 1.940 0/0
553.43_0.00_332.36_997.00_997.00_915.48_0.00_989.27 18.558 7.730 2.401 0/0
154.13_997.00_0.00_443.74_868.53_0.00_997.00_382.59 17.716 8.005 2.213 0/0
997.00_480.05_374.44_0.00_229.44_997.00_0.00_718.81 18.686 7.827 2.387 0/0
997.00_66.83_0.00_527.68_984.85_0.00_411.20_997.00 18.994 9.155 2.075 0/0
997.00_25.67_2.35_997.00_0.00_87.92_339.96_0.00 19.557 8.327 2.349 0/0
0.00_516.49_997.00_360.14_625.86_997.00_49.75_0.00 18.752 7.828 2.396 0/0
997.00_646.83_694.76_0.00_817.12_997.00_0.00_900.83 18.310 8.693 2.106 0/0
553.36_0.00_997.00_361.37_308.41_997.00_0.00_837.51 17.263 7.604 2.270 0/0
0.00_93.98_256.82_0.00_997.00_62.11_881.03_997.00 19.430 10.321 1.883 0/0
959.37_0.00_0.00_201.04_997.00_875.98_153.99_997.00 19.028 7.723 2.464 0/0
0.00_188.70_677.92_0.00_997.00_97.39_265.33_997.00 18.940 9.692 1.954 0/0
433.68_997.00_0.00_452.20_997.00_438.06_589.48_0.00 18.369 7.702 2.385 0/0
350.56_0.00_997.00_312.06_0.00_707.93_885.03_997.00 18.282 8.032 2.276 0/0
152.67_997.00_120.93_0.00_997.00_512.25_0.00_94.24 17.472 7.267 2.404 0/0
220.02_0.00_0.00_272.21_997.00_161.85_250.45_997.00 18.828 9.164 2.054 0/0
0.00_489.53_890.99_0.00_277.03_997.00_997.00_130.75 17.270 7.550 2.287 0/0
0.00_22.88_969.63_0.00_127.59_997.00_997.00_292.74 19.312 8.007 2.412 0/0
0.00_743.71_305.54_0.00_997.00_810.30_566.19_997.00 18.874 7.521 2.510 0/0
0.00_656.52_208.64_997.00_81.43_0.00_997.00_560.41 18.068 8.729 2.070 0/0
330.38_997.00_864.60_0.00_997.00_474.43_0.00_3.04 18.489 8.802 2.101 0/0
0.00_292.63_764.06_0.00_997.00_252.17_929.76_997.00 18.120 9.079 1.996 0/0
212.93_0.00_151.66_997.00_997.00_273.53_0.00_322.88 19.006 7.720 2.462 0/0
293.73_0.00_997.00_433.16_0.00_262.44_836.81_997.00 17.666 9.013 1.960 0/0
787.42_997.00_0.00_463.55_997.00_345.54_465.77_0.00 17.698 7.452 2.375 0/0
222.71_997.00_997.00_263.27_178.26_0.00_0.00_370.28 18.961 7.841 2.418 0/0
607.65_997.00_0.00_950.22_351.48_0.00_997.00_147.99 17.856 7.871 2.269 0/0
997.00_904.95_361.77_997.00_240.00_0.00_0.00_699.39 18.401 8.553 2.151 0/0
0.00_938.59_542.86_0.00_997.00_198.24_56.56_997.00 16.495 8.329 1.980 0/0
997.00_269.66_763.81_997.00_0.00_79.20_9.40_0.00 18.889 7.702 2.452 0/0
997.00_576.48_269.16_997.00_0.00_968.79_106.38_0.00 20.279 10.865 1.866 0/0
189.42_997.00_0.00_167.94_997.00_989.80_563.44_0.00 19.997 9.042 2.211 0/0
825.93_0.00_304.90_997.00_997.00_808.00_0.00_71.67 19.451 8.323 2.337 0/0
0.00_469.01_997.00_185.89_90.14_0.00_895.59_997.00 18.384 8.097 2.270 0/0
0.00_289.37_997.00_506.67_344.75_997.00_225.26_0.00 18.685 7.718 2.421 0/0
0.00_54.34_997.00_717.63_606.68_997.00_913.27_0.00 16.234 7.770 2.089 0/0
703.29_997.00_997.00_500.42_0.00_897.56_972.12_0.00 19.462 9.421 2.066 0/0
997.00_378.63_0.00_768.31_566.68_0.00_325.90_997.00 17.428 7.698 2.264 0/0
751.19_997.00_997.00_397.31_0.00_652.27_529.26_0.00 18.306 7.953 2.302 0/0
997.00_825.41_504.74_997.00_984.87_0.00_0.00_645.89 17.977 8.218 2.188 0/0
0.00_112.10_635.68_997.00_21.68_0.00_997.00_216.12 21.010 10.814 1.943 0/0
0.00_574.24_560.90_0.00_22.85_997.00_997.00_750.27 17.944 8.948 2.005 0/0
997.00_768.65_0.00_313.86_878.20_0.00_668.68_997.00 18.111 7.606 2.381 0/0
660.64_997.00_756.56_0.00_0.00_936.82_997.00_725.41 19.400 9.147 2.121 0/0
834.89_0.00_453.32_997.00_0.00_991.47_997.00_827.80 21.858 12.321 1.774 0/0
753.12_997.00_0.00_918.05_997.00_748.00_294.24_0.00 18.149 9.429 1.925 0/0
997.00_27.20_231.53_997.00_93.52_0.00_0.00_269.76 19.370 7.671 2.525 0/0
977.21_0.00_0.00_63.80_997.00_632.02_808.03_997.00 17.557 7.635 2.300 0/0
997.00_394.87_0.00_599.32_602.31_0.00_134.97_997.00 18.075 7.870 2.297 0/0
997.00_281.98_0.00_188.88_270.90_997.00_119.98_0.00 19.320 7.441 2.596 0/0
997.00_608.25_370.35_997.00_676.99_0.00_0.00_435.24 18.279 8.280 2.208 0/0
470.76_997.00_997.00_922.79_664.67_0.00_0.00_297.94 18.878 8.029 2.351 0/0
873.63_0.00_997.00_60.04_455.97_997.00_0.00_622.27 20.253 11.102 1.824 0/0
0.00_88.93_997.00_97.12_734.79_997.00_91.90_0.00 18.873 7.769 2.429 0/0
997.00_640.06_779.33_997.00_914.60_0.00_0.00_708.81 17.803 8.624 2.064 0/0
997.00_577.35_465.69_997.00_0.00_946.64_854.62_0.00 19.750 10.652 1.854 0/0
0.00_484.91_693.52_0.00_863.47_997.00_997.00_555.37 18.594 8.098 2.296 0/0
997.00_469.83_166.02_997.00_916.04_0.00_0.00_842.38 17.982 9.005 1.997 0/0
309.49_0.00_507.55_997.00_0.00_698.43_997.00_332.85 18.543 8.146 2.276 0/0
679.65_997.00_997.00_900.61_0.00_685.40_330.91_0.00 19.222 9.876 1.946 0/0
997.00_96.82_427.20_0.00_0.00_916.67_49.44_997.00 19.158 9.796 1.956 0/0
554.75_0.00_997.00_737.46_0.00_533.13_788.61_997.00 18.660 7.620 2.449 0/0
105.93_0.00_0.00_708.12_997.00_92.90_699.85_997.00 18.752 8.058 2.327 0/0
997.00_499.83_697.48_0.00_529.95_997.00_0.00_820.76 18.862 8.315 2.269 0/0
997.00_607.64_0.00_772.87_562.32_0.00_761.98_997.00 18.397 7.442 2.472 0/0
947.90_997.00_0.00_424.06_201.63_0.00_997.00_185.24 16.780 7.769 2.160 0/0
513.80_0.00_997.00_387.07_393.27_997.00_0.00_246.26 18.140 7.882 2.301 0/0
0.00_862.86_18.36_0.00_587.02_997.00_997.00_254.80 18.323 8.610 2.128 0/0
936.08_0.00_997.00_684.32_0.00_688.20_232.75_997.00 18.083 7.863 2.300 0/0
997.00_602.96_958.88_997.00_654.28_0.00_0.00_935.30 18.301 9.478 1.931 0/0
443.41_997.00_997.00_268.25_0.00_332.16_212.41_0.00 19.134 7.547 2.535 0/0
997.00_325.55_31.14_0.00_0.00_302.83_237.69_997.00 18.489 8.297 2.228 0/0
0.00_956.57_824.88_997.00_997.00_345.66_583.44_0.00 19.564 8.804 2.222 0/0
0.00_429.18_269.16_997.00_79.05_0.00_997.00_259.93 18.282 9.227 1.981 0/0
997.00_799.86_0.00_872.03_710.93_0.00_851.47_997.00 18.992 7.666 2.477 0/0
0.00_318.43_986.14_0.00_997.00_604.42_395.30_997.00 17.546 7.667 2.288 0/0
459.77_997.00_799.82_0.00_997.00_540.31_0.00_157.36 18.239 8.617 2.117 0/0
843.98_0.00_0.00_692.63_586.24_997.00_997.00_433.60 18.400 7.745 2.376 0/0
0.00_445.95_757.16_0.00_957.65_997.00_997.00_821.11 18.878 7.635 2.473 0/0
997.00_621.54_0.00_831.21_986.64_997.00_316.75_0.00 18.765 8.432 2.225 0/0
451.24_0.00_243.35_997.00_997.00_98.91_0.00_35.73 18.188 8.718 2.086 0/0
177.02_997.00_997.00_623.37_0.00_75.32_494.32_0.00 18.726 7.648 2.448 0/0
0.00_250.16_997.00_867.04_527.81_997.00_299.58_0.00 18.805 9.741 1.931 0/0
997.00_71.62_992.26_997.00_0.00_431.37_486.10_0.00 18.381 7.303 2.517 0/0
378.66_0.00_997.00_657.94_702.97_997.00_0.00_450.52 17.404 7.728 2.252 0/0
997.00_186.96_805.41_997.00_641.81_0.00_0.00_511.42 17.764 7.958 2.232 0/0
997.00_388.04_462.13_0.00_0.00_452.71_796.30_997.00 19.085 8.492 2.247 0/0
87.02_997.00_206.52_0.00_0.00_648.12_997.00_758.03 19.080 9.631 1.981 0/0
146.04_997.00_997.00_601.41_0.00_62.99_200.21_0.00 18.783 7.649 2.455 0/0
118.15_0.00_997.00_936.55_846.89_997.00_0.00_48.12 19.961 11.151 1.790 0/0
997.00_929.54_963.55_0.00_846.92_997.00_0.00_411.01 17.128 8.352 2.051 0/0
0.00_215.42_997.00_818.02_170.46_997.00_105.40_0.00 18.599 8.319 2.236 0/0
997.00_891.87_25.97_0.00_980.58_997.00_0.00_346.80 18.656 9.752 1.913 0/0
0.00_219.94_997.00_414.88_657.46_0.00_619.50_997.00 18.698 9.101 2.055 0/0
307.78_0.00_997.00_520.68_188.51_997.00_0.00_236.44 17.729 7.481 2.370 0/0
0.00_985.50_870.70_0.00_499.51_997.00_997.00_584.02 21.356 11.790 1.811 0/0
607.07_0.00_630.13_997.00_997.00_173.65_0.00_749.82 18.190 7.873 2.311 0/0
0.00_110.25_997.00_725.53_28.41_997.00_773.90_0.00 18.738 7.489 2.502 0/0
537.86_997.00_0.00_323.17_831.90_0.00_997.00_889.82 18.042 7.725 2.335 0/0
17.23_0.00_192.68_997.00_0.00_730.54_997.00_707.84 17.714 8.893 1.992 0/0
997.00_722.35_291.29_997.00_0.00_363.08_67.69_0.00 18.170 8.141 2.232 0/0
958.15_997.00_0.00_650.91_997.00_479.83_487.26_0.00 17.692 7.748 2.284 0/0
184.34_0.00_997.00_973.51_300.96_997.00_0.00_127.79 20.568 9.658 2.130 0/0
33.63_0.00_997.00_37.95_0.00_196.99_460.51_997.00 17.258 8.140 2.120 0/0
595.96_997.00_997.00_766.79_0.00_102.97_412.34_0.00 16.897 8.344 2.025 0/0
756.13_0.00_997.00_883.59_0.00_304.74_99.49_997.00 18.904 7.821 2.417 0/0
997.00_505.22_0.00_859.36_112.76_997.00_519.93_0.00 18.710 9.507 1.968 0/0
133.93_997.00_875.09_0.00_997.00_762.23_0.00_435.41 19.604 8.756 2.239 0/0
683.96_0.00_997.00_615.86_191.55_997.00_0.00_534.13 18.794 7.957 2.362 0/0
223.62_997.00_968.42_0.00_0.00_288.56_997.00_779.54 19.344 7.879 2.455 0/0
537.52_997.00_338.15_0.00_997.00_883.01_0.00_634.36 16.892 8.373 2.017 0/0
997.00_672.71_97.32_0.00_0.00_750.73_984.72_997.00 18.902 7.829 2.415 0/0
635.49_997.00_997.00_79.10_22.98_0.00_0.00_923.58 19.023 7.627 2.494 0/0
0.00_863.07_317.06_997.00_880.80_0.00_997.00_684.65 17.978 9.130 1.969 0/0
260.79_997.00_0.00_491.04_339.80_0.00_997.00_39.51 18.590 8.269 2.248 0/0
533.02_0.00_997.00_64.95_0.00_346.99_755.32_997.00 19.399 10.192 1.903 0/0
0.00_508.04_997.00_559.91_667.16_997.00_926.32_0.00 17.946 7.901 2.271 0/0
573.08_0.00_505.04_997.00_997.00_693.03_0.00_26.78 18.368 8.374 2.194 0/0
723.26_0.00_997.00_859.40_0.00_377.06_739.20_997.00 17.918 7.706 2.325 0/0
0.00_961.38_997.00_455.77_185.35_0.00_878.37_997.00 19.022 7.752 2.454 0/0
145.76_0.00_0.00_149.65_830.97_997.00_997.00_306.50 17.498 8.478 2.064 0/0
0.00_166.17_997.00_796.58_381.21_0.00_538.47_997.00 18.060 9.096 1.986 0/0
997.00_973.18_0.00_584.17_568.17_997.00_701.00_0.00 20.108 11.047 1.820 0/0
967.03_0.00_475.51_997.00_997.00_342.07_0.00_920.17 19.025 9.172 2.074 0/0
0.00_41.32_945.18_997.00_997.00_261.89_202.07_0.00 19.514 8.406 2.321 0/0
655.88_997.00_556.38_0.00_997.00_855.18_0.00_792.20 17.281 8.020 2.155 0/0
399.15_0.00_0.00_378.08_546.86_997.00_997.00_917.27 18.517 7.951 2.329 0/0
997.00_982.83_0.00_53.10_310.77_0.00_279.94_997.00 19.990 11.011 1.815 0/0
423.20_997.00_997.00_438.99_844.95_0.00_0.00_103.25 18.942 8.772 2.159 0/0
5.43_0.00_0.00_906.79_997.00_42.14_725.02_997.00 19.416 7.709 2.519 0/0
0.00_662.35_997.00_13.89_957.08_0.00_675.36_997.00 19.890 8.967 2.218 0/0
187.37_0.00_11.07_997.00_997.00_141.28_0.00_914.15 19.631 8.663 2.266 0/0
0.00_562.48_813.64_0.00_997.00_708.96_458.67_997.00 18.256 7.451 2.450 0/0
495.43_997.00_997.00_18.12_0.00_590.22_116.81_0.00 17.953 7.626 2.354 0/0
371.40_0.00_633.23_997.00_0.00_366.96_997.00_819.75 17.492 7.597 2.302 0/0
997.00_655.60_243.83_0.00_0.00_986.75_688.49_997.00 18.390 7.353 2.501 0/0
0.00_16.59_41.24_0.00_997.00_786.63_758.13_997.00 18.516 8.683 2.132 0/0
0.00_333.98_418.01_0.00_997.00_127.57_660.28_997.00 18.529 9.873 1.877 0/0
511.18_997.00_0.00_464.70_997.00_976.03_777.54_0.00 20.269 10.995 1.843 0/0
0.00_939.94_948.44_0.00_997.00_787.30_91.18_997.00 19.424 8.137 2.387 0/0
893.02_997.00_768.63_0.00_0.00_841.09_997.00_418.62 18.960 7.561 2.508 0/0
0.00_544.85_997.00_889.80_487.70_997.00_430.00_0.00 18.674 9.727 1.920 0/0
0.01_0.00_560.30_997.00_0.00_483.39_997.00_715.34 18.352 8.971 2.046 0/0
246.00_997.00_997.00_533.18_0.00_401.46_642.30_0.00 18.018 7.766 2.320 0/0
0.00_384.45_102.84_997.00_270.29_0.00_997.00_628.69 18.586 8.840 2.102 0/0
997.00_949.81_99.25_997.00_0.00_306.13_442.18_0.00 18.759 7.968 2.354 0/0
615.66_0.00_0.00_403.88_775.32_997.00_997.00_259.91 18.465 7.663 2.410 0/0
701.95_997.00_442.03_0.00_0.00_502.44_997.00_368.00 18.370 7.831 2.346 0/0
997.00_201.11_42.14_997.00_282.16_0.00_0.00_318.69 18.503 7.958 2.325 0/0
182.13_997.00_362.82_0.00_997.00_774.87_0.00_865.39 17.622 7.761 2.271 0/0
666.15_997.00_997.00_163.90_246.42_0.00_0.00_891.05 18.662 8.097 2.305 0/0
997.00_977.29_0.00_338.61_797.34_997.00_569.23_0.00 20.528 11.370 1.805 0/0
0.00_771.45_227.53_0.00_680.22_997.00_997.00_267.00 19.091 8.224 2.321 0/0
226.94_997.00_997.00_201.81_329.59_0.00_0.00_981.24 18.823 7.889 2.386 0/0
785.03_997.00_735.01_0.00_0.00_449.10_997.00_518.24 18.344 7.620 2.407 0/0
997.00_481.51_561.92_0.00_193.14_997.00_0.00_69.64 18.430 7.804 2.362 0/0
997.00_784.35_711.07_997.00_586.71_0.00_0.00_194.65 17.119 7.782 2.200 0/0
997.00_170.58_0.00_313.36_908.96_0.00_824.81_997.00 18.081 8.762 2.064 0/0
0.00_593.80_163.80_997.00_268.36_0.00_997.00_417.67 18.431 8.687 2.122 0/0
0.00_994.82_65.49_0.00_997.00_453.76_625.64_997.00 18.229 7.205 2.530 0/0
0.00_578.77_806.27_997.00_547.50_0.00_997.00_845.81 18.725 7.815 2.396 0/0
0.00_820.48_997.00_932.90_672.58_997.00_685.35_0.00 19.187 10.015 1.916 0/0
997.00_93.24_234.96_997.00_0.00_297.51_175.06_0.00 19.002 7.611 2.497 0/0
990.89_0.00_0.00_738.47_997.00_688.12_614.96_997.00 18.834 8.189 2.300 0/0
0.00_801.60_364.95_997.00_997.00_889.28_343.58_0.00 19.049 10.044 1.897 0/0
363.61_997.00_351.39_0.00_0.00_780.69_997.00_10.30 18.423 7.965 2.313 0/0
277.66_997.00_471.33_0.00_997.00_122.17_0.00_929.97 17.365 8.232 2.109 0/0
