0.00_531.91_150.02_0.00_997.00_773.15_78.47_997.00 1.019 0.355 2.870 0/0
871.09_997.00_997.00_873.14_0.00_77.24_253.80_0.00 1.028 0.364 2.826 0/0
0.00_913.77_335.95_0.00_997.00_417.54_279.27_997.00 1.017 0.349 2.915 0/0
997.00_92.27_50.33_997.00_0.00_937.74_337.35_0.00 1.015 0.348 2.921 0/0
997.00_947.27_839.59_997.00_148.06_0.00_0.00_131.97 1.043 0.383 2.721 0/0
635.79_997.00_0.00_525.05_997.00_964.82_744.49_0.00 1.018 0.355 2.870 0/0
997.00_184.38_959.38_997.00_532.22_0.00_0.00_951.81 1.018 0.351 2.904 0/0
844.05_997.00_0.00_574.23_997.00_599.89_603.44_0.00 1.017 0.349 2.913 0/0
335.26_0.00_0.00_676.20_997.00_706.99_918.74_997.00 1.017 0.348 2.922 0/0
997.00_693.98_850.89_0.00_278.37_997.00_0.00_736.92 1.019 0.354 2.880 0/0
889.79_0.00_0.00_101.92_997.00_905.09_908.29_997.00 1.017 0.350 2.908 0/0
981.44_0.00_997.00_439.09_78.13_997.00_0.00_819.32 1.027 0.362 2.835 0/0
997.00_16.23_38.44_0.00_467.71_997.00_0.00_320.20 1.015 0.350 2.895 0/0
0.00_891.91_997.00_609.86_792.11_997.00_146.04_0.00 1.015 0.347 2.926 0/0
880.04_997.00_997.00_402.93_0.00_748.55_910.26_0.00 1.020 0.352 2.899 0/0
997.00_887.37_128.46_997.00_712.83_0.00_0.00_427.06 1.018 0.350 2.904 0/0
0.00_278.53_552.19_0.00_997.00_749.88_189.68_997.00 1.022 0.359 2.851 0/0
0.00_678.03_24.69_0.00_73.03_997.00_997.00_830.18 1.022 0.353 2.896 0/0
0.00_299.67_592.71_997.00_997.00_846.65_910.86_0.00 1.017 0.347 2.929 0/0
553.43_0.00_332.36_997.00_997.00_915.48_0.00_989.27 1.015 0.347 2.924 0/0
154.13_997.00_0.00_443.74_868.53_0.00_997.00_382.59 1.018 0.357 2.852 0/0
997.00_480.05_374.44_0.00_229.44_997.00_0.00_718.81 1.017 0.349 2.913 0/0
997.00_66.83_0.00_527.68_984.85_0.00_411.20_997.00 1.015 0.346 2.929 0/0
997.00_25.67_2.35_997.00_0.00_87.92_339.96_0.00 1.018 0.347 2.938 0/0
0.00_516.49_997.00_360.14_625.86_997.00_49.75_0.00 1.015 0.354 2.867 0/0
997.00_646.83_694.76_0.00_817.12_997.00_0.00_900.83 1.022 0.349 2.931 0/0
553.36_0.00_997.00_361.37_308.41_997.00_0.00_837.51 1.018 0.350 2.908 0/0
0.00_93.98_256.82_0.00_997.00_62.11_881.03_997.00 1.036 0.374 2.773 0/0
959.37_0.00_0.00_201.04_997.00_875.98_153.99_997.00 1.016 0.352 2.886 0/0
0.00_188.70_677.92_0.00_997.00_97.39_265.33_997.00 1.023 0.356 2.876 0/0
433.68_997.00_0.00_452.20_997.00_438.06_589.48_0.00 1.017 0.351 2.899 0/0
350.56_0.00_997.00_312.06_0.00_707.93_885.03_997.00 1.020 0.354 2.884 0/0
152.67_997.00_120.93_0.00_997.00_512.25_0.00_94.24 1.016 0.348 2.921 0/0
220.02_0.00_0.00_272.21_997.00_161.85_250.45_997.00 1.017 0.349 2.916 0/0
0.00_489.53_890.99_0.00_277.03_997.00_997.00_130.75 1.016 0.347 2.927 0/0
0.00_22.88_969.63_0.00_127.59_997.00_997.00_292.74 1.015 0.347 2.922 0/0
0.00_743.71_305.54_0.00_997.00_810.30_566.19_997.00 1.017 0.349 2.912 0/0
0.00_656.52_208.64_997.00_81.43_0.00_997.00_560.41 1.017 0.349 2.910 0/0
